index,(+ve word count) ,(-ve word count),(overall polarity),(times change in pol),(largest + cont),(largest - cont),(capital letters),(punctuation),emoji_count,laughter_exp_count,label
2440,0,0,0,0,0,0,5,0,0,0,0
2441,1,0,1,0,1,0,3,2,0,0,0
2442,0,0,0,0,0,0,10,1,0,0,0
2443,0,1,-2,0,0,1,2,0,0,0,0
2444,0,0,0,0,0,0,3,0,0,0,1
2445,1,1,1,1,1,1,4,0,0,0,0
2446,0,0,0,0,0,0,16,1,0,0,1
2447,1,0,2,0,1,0,2,0,0,0,0
2448,0,0,0,0,0,0,4,3,0,0,1
2449,0,0,0,0,0,0,14,1,0,0,0
2450,1,1,1,1,1,1,1,0,0,0,0
2451,0,0,0,0,0,0,1,0,0,0,0
2452,2,0,3,0,2,0,2,0,0,0,0
2453,0,0,0,0,0,0,3,0,0,0,1
2454,0,2,-2,0,0,2,0,1,0,0,1
2455,2,0,4,0,2,0,4,0,0,0,0
2456,0,0,0,0,0,0,4,0,0,0,0
2457,0,1,-1,0,0,1,1,0,0,0,0
2458,0,0,0,0,0,0,1,0,0,0,0
2459,0,0,0,0,0,0,1,0,0,0,0
2460,0,1,-1,0,0,1,9,0,0,0,0
2461,2,1,0,1,2,1,0,0,0,0,1
2462,0,0,0,0,0,0,5,2,0,0,1
2463,0,0,0,0,0,0,2,0,0,0,0
2464,1,1,1,1,1,1,18,7,0,0,1
2465,0,0,0,0,0,0,4,1,0,0,0
2466,0,0,0,0,0,0,1,0,0,0,0
2467,1,1,0,1,1,1,3,1,0,0,1
2468,1,0,1,0,1,0,14,0,0,1,0
2469,2,2,-2,2,1,2,6,0,0,0,0
2470,1,1,0,1,1,1,2,0,0,0,0
2471,1,0,2,0,1,0,12,1,0,0,1
2472,0,0,0,0,0,0,4,1,0,0,1
2473,0,0,0,0,0,0,17,0,0,0,0
2474,0,1,-2,0,0,1,8,0,0,0,0
2475,1,0,2,0,1,0,16,0,0,0,1
2476,1,0,2,0,1,0,5,1,0,0,1
2477,0,0,0,0,0,0,7,0,0,0,1
2478,1,0,1,0,1,0,2,0,1,0,1
2479,1,1,0,1,1,1,0,1,0,0,1
2480,0,0,0,0,0,0,8,0,0,0,0
2481,0,1,-1,0,0,1,2,1,0,0,1
2482,2,0,3,0,2,0,0,0,0,0,0
2483,3,0,3,0,3,0,1,0,0,0,1
2484,0,0,0,0,0,0,1,0,0,0,0
2485,0,1,-3,0,0,1,5,1,0,0,1
2486,1,0,2,0,1,0,1,1,0,0,0
2487,0,2,-4,0,0,2,2,1,0,0,1
2488,4,0,8,0,4,0,6,0,1,0,1
2489,0,1,-1,0,0,1,23,2,0,0,1
2490,1,0,1,0,1,0,13,0,0,0,0
2491,0,0,0,0,0,0,3,0,0,0,0
2492,1,0,2,0,1,0,11,1,0,0,1
2493,0,0,0,0,0,0,1,3,1,0,1
2494,1,0,1,0,1,0,2,0,0,0,0
2495,0,0,0,0,0,0,1,0,0,0,1
2496,1,0,3,0,1,0,2,0,0,0,0
2497,3,0,5,0,3,0,3,0,0,0,0
2498,2,1,0,1,2,1,0,0,0,0,0
2499,0,0,0,0,0,0,2,0,0,0,0
2500,0,0,0,0,0,0,4,0,0,0,0
2501,0,1,-3,0,0,1,7,0,0,0,0
2502,0,0,0,0,0,0,2,0,0,0,1
2503,1,0,2,0,1,0,13,0,0,0,0
2504,1,0,1,0,1,0,1,0,0,0,1
2505,0,1,-2,0,0,1,1,0,0,0,1
2506,1,1,0,1,1,1,3,0,0,0,1
2507,0,0,0,0,0,0,4,0,0,0,0
2508,0,0,0,0,0,0,6,0,0,0,0
2509,0,0,0,0,0,0,12,0,0,0,0
2510,1,2,0,1,1,2,5,1,0,0,1
2511,0,0,0,0,0,0,3,0,0,0,0
2512,0,0,0,0,0,0,2,0,0,0,0
2513,1,0,1,0,1,0,8,0,0,0,0
2514,4,0,6,0,4,0,6,0,0,0,0
2515,0,1,-1,0,0,1,7,1,0,0,0
2516,1,0,1,0,1,0,2,0,0,0,1
2517,0,0,0,0,0,0,6,0,0,0,0
2518,0,1,-2,0,0,1,2,0,0,0,0
2519,1,0,2,0,1,0,9,1,0,0,1
2520,2,0,2,0,2,0,12,0,0,0,0
2521,0,0,0,0,0,0,1,0,0,0,0
2522,2,0,2,0,2,0,0,0,0,0,0
2523,0,0,0,0,0,0,8,0,0,0,0
2524,2,4,-2,2,1,4,29,0,0,0,1
2525,1,2,-1,2,1,1,2,0,0,0,0
2526,0,0,0,0,0,0,1,0,0,0,0
2527,0,2,-2,0,0,2,6,0,0,0,0
2528,0,1,-2,0,0,1,6,2,1,0,1
2529,0,0,0,0,0,0,4,0,0,0,0
2530,4,0,4,0,4,0,19,0,0,0,0
2531,1,0,1,0,1,0,1,0,0,0,1
2532,1,0,3,0,1,0,6,0,0,0,1
2533,2,0,2,0,2,0,2,3,0,1,1
2534,0,0,0,0,0,0,3,0,0,0,0
2535,0,0,0,0,0,0,3,1,0,0,0
2536,0,0,0,0,0,0,0,1,0,0,1
2537,0,1,-1,0,0,1,11,1,0,0,1
2538,0,2,-3,0,0,2,14,2,0,0,1
2539,0,0,0,0,0,0,3,0,0,0,0
2540,0,0,0,0,0,0,7,0,0,0,0
2541,2,0,3,0,2,0,29,0,0,0,1
2542,0,1,-1,0,0,1,1,0,0,0,0
2543,1,0,2,0,1,0,0,0,0,0,1
2544,1,0,2,0,1,0,2,0,0,0,0
2545,1,1,-1,1,1,1,5,0,0,0,0
2546,2,0,3,0,2,0,29,2,0,0,0
2547,0,0,0,0,0,0,1,2,1,0,0
2548,0,1,-2,0,0,1,13,0,0,0,0
2549,0,0,0,0,0,0,17,0,0,0,0
2550,1,0,1,0,1,0,3,1,0,0,1
2551,1,0,1,0,1,0,1,2,0,0,1
2552,0,1,-1,0,0,1,1,0,0,0,0
2553,0,5,-7,0,0,5,9,0,0,0,1
2554,0,1,-2,0,0,1,2,1,0,0,1
2555,1,1,0,1,1,1,2,2,0,0,1
2556,1,1,1,1,1,1,1,0,0,0,1
2557,1,0,1,0,1,0,2,0,0,0,0
2558,0,0,0,0,0,0,0,1,0,0,1
2559,0,0,0,0,0,0,2,0,0,0,0
2560,0,1,-3,0,0,1,13,4,0,0,1
2561,1,0,2,0,1,0,1,1,0,0,0
2562,2,0,2,0,2,0,0,0,0,0,0
2563,0,3,-5,0,0,3,1,0,0,0,1
2564,1,1,-1,1,1,1,5,7,0,0,1
2565,0,1,-1,0,0,1,6,2,0,0,1
2566,1,0,1,0,1,0,5,1,0,0,1
2567,1,0,1,0,1,0,2,1,0,0,0
2568,1,0,1,0,1,0,8,0,0,0,0
2569,1,1,1,1,1,1,5,0,0,0,1
2570,0,0,0,0,0,0,2,0,0,0,0
2571,0,1,-1,0,0,1,8,1,0,0,0
2572,1,0,1,0,1,0,7,0,0,0,0
2573,0,0,0,0,0,0,2,1,0,0,1
2574,1,0,2,0,1,0,0,0,0,0,1
2575,0,0,0,0,0,0,4,0,0,0,0
2576,0,0,0,0,0,0,2,0,0,1,0
2577,0,0,0,0,0,0,4,1,0,0,1
2578,0,0,0,0,0,0,2,0,0,0,0
2579,2,0,3,0,2,0,6,0,0,0,1
2580,0,0,0,0,0,0,1,0,0,0,0
2581,1,0,1,0,1,0,1,0,0,0,0
2582,0,0,0,0,0,0,3,0,0,0,0
2583,0,0,0,0,0,0,14,0,0,0,0
2584,0,0,0,0,0,0,3,1,0,0,0
2585,1,0,2,0,1,0,1,0,0,0,1
2586,1,0,1,0,1,0,2,1,0,0,0
2587,1,1,0,1,1,1,3,0,0,0,1
2588,0,2,-2,0,0,2,9,0,0,0,1
2589,0,1,-1,0,0,1,11,1,0,0,1
2590,1,1,-1,1,1,1,4,0,0,0,1
2591,0,0,0,0,0,0,2,1,0,0,0
2592,0,0,0,0,0,0,1,1,0,0,1
2593,0,0,0,0,0,0,2,0,0,0,1
2594,0,0,0,0,0,0,15,0,0,0,0
2595,0,0,0,0,0,0,1,0,0,0,1
2596,0,0,0,0,0,0,5,0,0,0,0
2597,0,0,0,0,0,0,0,0,0,0,1
2598,2,0,3,0,2,0,0,0,0,0,0
2599,0,1,-3,0,0,1,5,0,0,0,0
2600,0,2,-4,0,0,2,3,1,0,0,0
2601,1,0,1,0,1,0,8,0,0,0,0
2602,0,0,0,0,0,0,5,0,0,0,0
2603,0,1,-1,0,0,1,11,1,0,0,1
2604,0,0,0,0,0,0,3,0,0,0,1
2605,0,0,0,0,0,0,1,0,0,0,0
2606,0,0,0,0,0,0,3,0,0,0,0
2607,1,0,1,0,1,0,2,0,0,0,0
2608,1,2,-2,1,1,2,1,0,0,0,0
2609,0,1,-1,0,0,1,15,0,0,0,0
2610,0,0,0,0,0,0,14,0,0,0,0
2611,0,0,0,0,0,0,3,2,0,0,1
2612,0,2,-2,0,0,2,1,1,0,0,0
2613,0,0,0,0,0,0,6,2,0,0,0
2614,1,0,1,0,1,0,2,0,0,0,0
2615,0,0,0,0,0,0,3,2,0,0,1
2616,1,0,2,0,1,0,20,1,0,0,0
2617,2,0,3,0,2,0,2,0,0,0,0
2618,1,1,-1,1,1,1,2,0,2,0,1
2619,0,2,-2,0,0,2,13,3,0,0,0
2620,1,0,1,0,1,0,6,0,0,0,1
2621,4,1,3,2,2,1,1,0,0,0,0
2622,0,0,0,0,0,0,4,0,0,0,0
2623,1,1,0,1,1,1,2,0,0,0,0
2624,1,0,1,0,1,0,9,0,0,0,1
2625,0,0,0,0,0,0,6,1,0,0,0
2626,0,0,0,0,0,0,0,0,0,0,0
2627,0,2,-3,0,0,2,2,0,0,0,0
2628,1,2,-1,1,1,2,10,0,0,0,1
2629,1,0,2,0,1,0,2,0,0,0,0
2630,0,1,-2,0,0,1,9,0,0,0,1
2631,0,1,-1,0,0,1,3,0,0,0,1
2632,0,0,0,0,0,0,1,0,0,0,0
2633,0,0,0,0,0,0,1,0,0,0,0
2634,0,0,0,0,0,0,3,1,0,0,1
2635,0,0,0,0,0,0,3,1,0,0,1
2636,0,0,0,0,0,0,4,1,0,0,1
2637,1,0,2,0,1,0,1,1,0,0,1
2638,0,0,0,0,0,0,0,0,0,0,1
2639,0,0,0,0,0,0,3,0,0,0,0
2640,0,0,0,0,0,0,3,0,0,0,1
2641,0,1,-1,0,0,1,5,0,0,0,0
2642,0,0,0,0,0,0,21,0,0,0,0
2643,0,0,0,0,0,0,0,2,0,0,1
2644,0,1,-2,0,0,1,0,0,0,0,1
2645,0,1,-1,0,0,1,8,0,1,0,0
2646,2,0,4,0,2,0,4,2,0,0,1
2647,0,1,-2,0,0,1,6,0,0,0,0
2648,0,0,0,0,0,0,2,0,0,0,1
2649,2,0,3,0,2,0,6,0,0,0,1
2650,0,0,0,0,0,0,1,0,0,0,1
2651,1,0,1,0,1,0,10,0,0,1,0
2652,0,0,0,0,0,0,2,0,0,0,0
2653,0,0,0,0,0,0,1,0,0,0,1
2654,1,2,0,1,1,2,0,1,0,0,0
2655,1,0,1,0,1,0,8,0,0,0,1
2656,2,1,2,2,1,1,1,0,0,0,1
2657,0,0,0,0,0,0,4,0,0,0,1
2658,1,0,2,0,1,0,1,0,0,0,0
2659,1,0,1,0,1,0,1,0,0,0,0
2660,0,2,-4,0,0,2,10,0,0,0,1
2661,0,0,0,0,0,0,12,1,0,0,0
2662,0,1,-2,0,0,1,4,0,0,0,1
2663,0,1,-1,0,0,1,6,0,0,0,0
2664,0,0,0,0,0,0,4,0,0,0,0
2665,1,0,1,0,1,0,3,0,0,0,1
2666,2,0,4,0,2,0,1,1,0,0,1
2667,1,0,1,0,1,0,4,1,0,0,1
2668,0,0,0,0,0,0,4,0,0,0,0
2669,1,0,2,0,1,0,5,0,0,0,1
2670,0,1,-2,0,0,1,7,0,0,0,0
2671,0,0,0,0,0,0,17,2,0,0,0
2672,2,0,2,0,2,0,2,0,0,0,0
2673,0,1,-1,0,0,1,3,0,0,0,0
2674,2,0,3,0,2,0,3,0,0,0,1
2675,0,1,-1,0,0,1,1,2,0,0,1
2676,0,1,-2,0,0,1,7,0,0,0,1
2677,0,1,-1,0,0,1,8,0,0,0,1
2678,1,1,0,1,1,1,5,0,0,0,1
2679,0,0,0,0,0,0,0,0,0,0,0
2680,1,0,2,0,1,0,1,0,0,0,0
2681,2,0,4,0,2,0,6,0,0,0,0
2682,0,1,-1,0,0,1,1,0,0,0,1
2683,1,0,1,0,1,0,1,0,0,0,0
2684,1,0,1,0,1,0,8,0,0,0,0
2685,2,0,4,0,2,0,4,0,0,0,0
2686,2,0,2,0,2,0,1,0,0,1,0
2687,1,1,2,1,1,1,4,0,0,0,1
2688,1,1,0,1,1,1,4,2,0,0,1
2689,0,1,-1,0,0,1,2,0,0,0,0
2690,2,0,3,0,2,0,1,0,0,0,1
2691,0,1,-1,0,0,1,2,0,0,0,0
2692,2,1,2,1,2,1,4,1,0,0,1
2693,1,0,2,0,1,0,1,1,0,0,0
2694,1,2,-1,2,1,1,13,1,0,0,1
2695,1,0,2,0,1,0,1,0,0,0,0
2696,1,1,-2,1,1,1,6,0,0,0,0
2697,0,1,-2,0,0,1,5,0,0,0,0
2698,0,0,0,0,0,0,13,0,0,0,0
2699,1,0,2,0,1,0,5,0,0,0,0
2700,0,0,0,0,0,0,3,4,0,0,1
2701,1,0,2,0,1,0,8,0,0,0,0
2702,1,1,0,1,1,1,2,4,0,0,1
2703,0,0,0,0,0,0,2,0,0,0,1
2704,1,0,1,0,1,0,11,1,0,1,1
2705,1,0,1,0,1,0,1,1,0,0,1
2706,0,0,0,0,0,0,1,0,0,0,0
2707,0,1,-1,0,0,1,0,0,0,0,0
2708,2,0,2,0,2,0,1,0,0,0,1
2709,0,1,-1,0,0,1,5,1,0,0,1
2710,2,1,1,2,1,1,1,0,0,0,0
2711,2,0,3,0,2,0,8,0,0,0,0
2712,0,0,0,0,0,0,1,0,0,0,0
2713,0,0,0,0,0,0,3,0,0,0,1
2714,0,1,-1,0,0,1,3,0,0,0,0
2715,3,0,3,0,3,0,2,0,0,1,0
2716,1,0,1,0,1,0,1,1,0,0,0
2717,0,0,0,0,0,0,2,2,0,0,1
2718,0,0,0,0,0,0,12,0,0,0,0
2719,1,0,1,0,1,0,5,1,0,0,1
2720,1,0,2,0,1,0,2,0,0,0,0
2721,0,1,-2,0,0,1,5,0,0,0,1
2722,0,0,0,0,0,0,13,0,0,0,1
2723,0,2,-3,0,0,2,1,0,1,0,0
2724,2,0,3,0,2,0,13,1,0,0,0
2725,2,1,2,1,2,1,4,0,0,0,0
2726,0,1,-1,0,0,1,6,2,0,0,1
2727,0,1,-1,0,0,1,2,0,0,0,0
2728,0,0,0,0,0,0,29,0,0,0,1
2729,0,1,-1,0,0,1,2,1,0,0,1
2730,1,0,1,0,1,0,1,1,0,0,1
2731,0,2,-2,0,0,2,12,2,0,0,1
2732,0,1,-3,0,0,1,9,0,2,0,1
2733,0,2,-2,0,0,2,7,0,0,0,1
2734,1,0,2,0,1,0,4,0,0,0,1
2735,1,1,-1,1,1,1,2,0,0,0,1
2736,0,0,0,0,0,0,11,0,0,0,0
2737,1,1,-1,1,1,1,1,1,0,0,0
2738,1,0,2,0,1,0,3,1,0,0,1
2739,1,1,0,1,1,1,1,0,0,0,1
2740,0,0,0,0,0,0,11,0,0,0,0
2741,1,0,2,0,1,0,4,0,0,0,1
2742,2,0,2,0,2,0,5,0,0,0,0
2743,1,0,2,0,1,0,1,0,0,0,1
2744,0,0,0,0,0,0,8,0,0,0,1
2745,0,0,0,0,0,0,1,0,0,0,0
2746,0,0,0,0,0,0,7,0,1,0,1
2747,1,1,0,1,1,1,1,0,0,1,1
2748,0,0,0,0,0,0,1,0,0,0,1
2749,1,1,1,1,1,1,4,0,0,0,1
2750,0,2,-3,0,0,2,6,1,0,0,1
2751,1,0,1,0,1,0,8,3,0,0,1
2752,0,0,0,0,0,0,7,0,0,0,0
2753,1,0,1,0,1,0,5,0,0,0,0
2754,2,1,3,1,2,1,3,0,0,0,0
2755,0,0,0,0,0,0,1,1,0,0,1
2756,0,0,0,0,0,0,11,0,0,0,0
2757,0,0,0,0,0,0,6,0,0,0,0
2758,1,0,2,0,1,0,5,2,0,0,0
2759,1,6,-4,1,1,6,2,3,0,0,1
2760,3,0,3,0,3,0,1,1,0,1,1
2761,1,0,1,0,1,0,1,0,0,1,0
2762,0,0,0,0,0,0,1,0,0,0,0
2763,3,1,5,1,3,1,4,0,0,0,0
2764,1,0,1,0,1,0,7,0,0,0,0
2765,3,0,3,0,3,0,2,0,0,0,0
2766,0,2,-2,0,0,2,2,0,0,0,0
2767,1,0,1,0,1,0,17,0,0,0,1
2768,3,1,2,2,2,1,11,1,0,0,0
2769,1,0,1,0,1,0,1,2,0,0,0
2770,0,1,-1,0,0,1,1,0,0,0,0
2771,0,0,0,0,0,0,1,0,0,0,0
2772,1,0,1,0,1,0,2,1,0,0,0
2773,2,0,2,0,2,0,9,1,1,0,0
2774,0,1,-1,0,0,1,1,0,0,0,0
2775,1,3,-3,1,1,3,2,0,0,1,1
2776,0,1,-1,0,0,1,7,0,0,0,1
2777,0,0,0,0,0,0,7,0,0,0,0
2778,1,0,2,0,1,0,3,0,1,0,1
2779,0,1,-2,0,0,1,9,2,0,0,1
2780,0,1,-2,0,0,1,3,0,0,0,0
2781,2,1,1,2,1,1,20,0,0,0,0
2782,0,0,0,0,0,0,2,0,0,0,0
2783,1,0,1,0,1,0,6,0,0,0,0
2784,1,1,1,1,1,1,11,0,0,0,1
2785,0,0,0,0,0,0,2,0,0,0,0
2786,0,0,0,0,0,0,6,0,0,0,1
2787,1,1,-1,1,1,1,6,0,0,0,0
2788,1,0,2,0,1,0,9,2,0,0,1
2789,1,0,1,0,1,0,1,1,0,0,0
2790,0,0,0,0,0,0,1,0,0,0,0
2791,1,3,-4,2,1,2,2,1,0,0,1
2792,1,0,1,0,1,0,6,0,0,0,0
2793,0,0,0,0,0,0,6,1,0,0,1
2794,0,0,0,0,0,0,2,0,0,0,1
2795,0,1,-1,0,0,1,6,1,0,0,1
2796,0,1,-3,0,0,1,2,0,1,0,0
2797,1,2,-1,2,1,1,2,1,0,0,1
2798,2,2,0,2,1,2,1,1,0,0,1
2799,1,1,-1,1,1,1,2,0,0,0,0
2800,0,0,0,0,0,0,1,0,0,0,0
2801,2,0,3,0,2,0,2,0,0,0,0
2802,0,1,-2,0,0,1,3,0,0,0,0
2803,1,0,1,0,1,0,15,0,0,0,0
2804,0,0,0,0,0,0,4,0,0,0,0
2805,0,0,0,0,0,0,2,0,0,0,0
2806,0,1,-1,0,0,1,6,0,0,0,0
2807,0,0,0,0,0,0,3,0,0,0,0
2808,0,0,0,0,0,0,3,0,0,0,1
2809,1,0,1,0,1,0,1,0,0,1,1
2810,1,0,1,0,1,0,0,0,0,0,0
2811,0,0,0,0,0,0,2,0,0,0,0
2812,1,0,1,0,1,0,2,3,0,0,1
2813,0,0,0,0,0,0,1,0,0,0,0
2814,0,0,0,0,0,0,1,0,0,0,0
2815,1,0,1,0,1,0,1,0,1,0,0
2816,2,0,2,0,2,0,2,2,0,0,0
2817,0,0,0,0,0,0,2,2,0,0,1
2818,2,0,3,0,2,0,1,0,0,0,1
2819,0,0,0,0,0,0,2,0,2,0,1
2820,0,0,0,0,0,0,5,1,0,0,0
2821,0,1,-1,0,0,1,18,0,0,0,0
2822,1,0,1,0,1,0,2,5,0,0,1
2823,0,0,0,0,0,0,1,1,0,0,0
2824,0,0,0,0,0,0,3,0,0,0,1
2825,0,1,-1,0,0,1,11,0,0,0,1
2826,0,1,-1,0,0,1,6,0,0,0,0
2827,0,1,-1,0,0,1,3,0,0,0,0
2828,0,0,0,0,0,0,8,0,0,0,1
2829,0,0,0,0,0,0,5,0,0,0,0
2830,1,0,1,0,1,0,12,0,0,0,0
2831,0,0,0,0,0,0,2,0,0,0,0
2832,0,0,0,0,0,0,1,0,0,0,1
2833,1,0,1,0,1,0,6,0,0,0,1
2834,1,0,1,0,1,0,5,0,0,0,0
2835,1,0,1,0,1,0,4,0,0,0,0
2836,1,0,1,0,1,0,1,0,0,0,0
2837,0,0,0,0,0,0,6,0,0,0,0
2838,0,0,0,0,0,0,2,0,0,0,0
2839,1,0,3,0,1,0,3,0,0,0,0
2840,0,1,-1,0,0,1,6,0,0,0,1
2841,0,0,0,0,0,0,3,1,0,0,0
2842,1,0,2,0,1,0,2,2,0,0,1
2843,0,0,0,0,0,0,0,0,0,0,0
2844,0,0,0,0,0,0,1,0,0,0,1
2845,3,0,3,0,3,0,1,0,0,0,1
2846,1,0,2,0,1,0,0,0,0,0,1
2847,0,0,0,0,0,0,2,1,0,0,0
2848,0,0,0,0,0,0,8,4,0,0,1
2849,1,0,2,0,1,0,1,0,0,0,1
2850,1,0,1,0,1,0,3,0,0,0,0
2851,0,0,0,0,0,0,8,0,0,0,0
2852,1,1,0,1,1,1,1,0,0,0,0
2853,1,0,1,0,1,0,4,0,0,0,0
2854,0,2,-2,0,0,2,9,3,0,0,1
2855,0,0,0,0,0,0,5,0,0,0,0
2856,0,0,0,0,0,0,4,0,0,0,0
2857,1,0,1,0,1,0,3,0,0,0,0
2858,0,0,0,0,0,0,2,0,0,0,0
2859,1,0,1,0,1,0,1,1,0,0,1
2860,1,0,1,0,1,0,9,0,0,0,1
2861,0,0,0,0,0,0,0,2,0,0,1
2862,0,1,-2,0,0,1,1,0,0,0,0
2863,1,0,2,0,1,0,1,0,0,0,0
2864,0,0,0,0,0,0,3,0,0,0,0
2865,1,0,1,0,1,0,2,0,0,0,0
2866,0,1,-3,0,0,1,3,0,0,0,1
2867,1,0,1,0,1,0,5,0,0,0,1
2868,2,0,3,0,2,0,3,1,0,0,1
2869,0,1,-3,0,0,1,9,1,0,0,1
2870,0,1,-1,0,0,1,5,2,0,0,0
2871,0,1,-1,0,0,1,7,0,0,0,0
2872,1,0,1,0,1,0,14,0,0,0,1
2873,1,0,1,0,1,0,2,0,0,0,0
2874,0,2,-2,0,0,2,5,0,0,0,0
2875,0,0,0,0,0,0,8,0,0,0,0
2876,1,2,-2,1,1,2,3,1,0,0,0
2877,1,0,1,0,1,0,1,0,0,0,1
2878,0,1,-1,0,0,1,10,1,0,0,0
2879,1,0,1,0,1,0,8,0,0,0,1
2880,5,0,6,0,5,0,6,0,0,0,0
2881,0,0,0,0,0,0,10,0,0,0,0
2882,2,0,2,0,2,0,2,0,0,0,0
2883,0,0,0,0,0,0,4,0,0,0,0
2884,1,0,2,0,1,0,4,1,0,0,1
2885,1,0,2,0,1,0,1,0,0,0,0
2886,2,0,4,0,2,0,2,0,0,0,0
2887,0,1,-2,0,0,1,6,0,0,0,0
2888,0,0,0,0,0,0,7,0,0,0,1
2889,1,0,2,0,1,0,1,0,0,0,1
2890,0,0,0,0,0,0,7,0,0,0,0
2891,1,1,0,1,1,1,4,0,0,0,1
2892,0,1,-1,0,0,1,5,3,0,0,1
2893,0,0,0,0,0,0,6,0,0,0,0
2894,1,2,-1,1,1,2,9,0,0,0,1
2895,0,0,0,0,0,0,8,0,0,0,0
2896,0,0,0,0,0,0,12,0,0,0,0
2897,3,3,0,3,2,2,5,0,0,0,0
2898,3,0,3,0,3,0,2,0,0,1,1
2899,2,0,2,0,2,0,7,0,0,0,1
2900,2,1,2,1,2,1,7,0,0,1,1
2901,1,1,-2,1,1,1,5,0,0,0,1
2902,0,0,0,0,0,0,1,0,0,0,1
2903,0,0,0,0,0,0,1,0,0,0,0
2904,0,1,-1,0,0,1,11,0,0,0,0
2905,1,0,2,0,1,0,2,0,0,0,1
2906,2,0,3,0,2,0,3,0,0,0,0
2907,0,0,0,0,0,0,9,0,0,0,0
2908,0,0,0,0,0,0,6,5,0,0,1
2909,0,0,0,0,0,0,5,0,0,0,0
2910,0,1,-1,0,0,1,4,0,0,0,0
2911,0,2,-2,0,0,2,2,4,0,0,0
2912,0,0,0,0,0,0,13,0,0,0,0
2913,0,0,0,0,0,0,4,0,0,0,1
2914,0,0,0,0,0,0,7,0,0,0,0
2915,0,0,0,0,0,0,2,1,0,0,0
2916,0,0,0,0,0,0,7,0,0,0,0
2917,0,1,-1,0,0,1,0,2,0,0,1
2918,0,0,0,0,0,0,2,0,0,0,0
2919,1,1,0,1,1,1,5,0,0,0,1
2920,0,0,0,0,0,0,1,1,0,0,1
2921,1,0,2,0,1,0,1,0,0,0,0
2922,1,0,3,0,1,0,0,1,0,0,0
2923,1,0,1,0,1,0,5,0,0,0,1
2924,0,0,0,0,0,0,3,0,0,0,0
2925,0,0,0,0,0,0,3,0,0,0,1
2926,0,1,-2,0,0,1,11,0,0,0,1
2927,1,1,1,1,1,1,2,0,0,0,1
2928,1,0,1,0,1,0,12,0,0,0,0
2929,0,0,0,0,0,0,0,1,0,0,0
2930,2,0,3,0,2,0,18,0,0,0,0
2931,1,0,2,0,1,0,8,0,0,0,1
2932,1,0,2,0,1,0,13,1,0,0,1
2933,0,0,0,0,0,0,1,0,0,0,0
2934,1,0,2,0,1,0,5,0,0,0,0
2935,0,1,-1,0,0,1,1,1,0,0,0
2936,0,1,-2,0,0,1,2,0,0,0,0
2937,0,2,-3,0,0,2,11,0,0,0,0
2938,0,0,0,0,0,0,2,0,0,0,0
2939,0,2,-3,0,0,2,10,0,0,0,1
2940,0,0,0,0,0,0,1,0,0,0,0
2941,0,2,-4,0,0,2,4,0,0,0,0
2942,2,1,2,1,2,1,6,2,0,0,0
2943,1,0,2,0,1,0,1,0,0,0,1
2944,0,0,0,0,0,0,6,2,0,0,1
2945,2,0,4,0,2,0,1,0,0,0,1
2946,1,0,2,0,1,0,1,1,0,0,0
2947,3,0,4,0,3,0,8,0,0,0,1
2948,0,0,0,0,0,0,7,0,0,0,0
2949,1,0,1,0,1,0,1,0,0,0,0
2950,1,1,0,1,1,1,76,0,0,0,1
2951,1,0,1,0,1,0,10,3,3,0,1
2952,1,0,1,0,1,0,4,0,0,0,0
2953,0,0,0,0,0,0,1,0,0,0,0
2954,0,1,-1,0,0,1,2,0,0,0,0
2955,0,0,0,0,0,0,3,0,0,0,1
2956,0,0,0,0,0,0,1,3,0,0,1
2957,0,0,0,0,0,0,4,1,0,0,0
2958,1,0,1,0,1,0,6,0,0,0,1
2959,0,1,-1,0,0,1,23,0,0,0,0
2960,0,0,0,0,0,0,4,0,0,0,0
2961,0,0,0,0,0,0,5,0,0,0,1
2962,1,1,1,1,1,1,6,0,2,0,0
2963,2,0,2,0,2,0,7,0,0,0,1
2964,0,2,-2,0,0,2,2,0,0,0,1
2965,0,0,0,0,0,0,10,0,0,0,0
2966,0,0,0,0,0,0,0,0,1,0,1
2967,0,2,-3,0,0,2,3,1,0,0,1
2968,0,0,0,0,0,0,5,0,0,0,0
2969,0,0,0,0,0,0,7,0,0,0,0
2970,0,0,0,0,0,0,0,0,0,0,1
2971,1,0,1,0,1,0,7,0,0,0,0
2972,1,1,1,1,1,1,1,0,0,0,1
2973,0,0,0,0,0,0,1,0,0,0,0
2974,0,1,-1,0,0,1,8,0,0,0,0
2975,1,1,-2,1,1,1,6,0,0,0,0
2976,0,0,0,0,0,0,9,0,0,0,0
2977,1,0,1,0,1,0,7,0,0,0,0
2978,0,0,0,0,0,0,15,0,0,0,0
2979,1,0,1,0,1,0,1,0,0,0,0
2980,0,0,0,0,0,0,1,0,0,0,1
2981,0,0,0,0,0,0,5,0,0,0,0
2982,1,0,3,0,1,0,1,0,0,0,0
2983,0,0,0,0,0,0,5,0,0,0,0
2984,1,0,2,0,1,0,1,0,0,0,1
2985,1,0,1,0,1,0,3,0,0,0,0
2986,0,0,0,0,0,0,3,1,0,0,0
2987,1,1,-1,1,1,1,5,0,0,0,0
2988,0,1,-1,0,0,1,3,0,0,0,0
2989,1,0,1,0,1,0,14,0,0,0,0
2990,0,0,0,0,0,0,5,0,0,0,0
